cod,nom,foto,medida_raw,medida_px,factor,lado_destino,estado,detalle
142653,"BROCHA MANGO PLASTICO 2"" FOY (142653)",142653.webp,"2""",2.0,0.5774,404,ok,Guardado con lado_destino=404px (factor=0.5774)
142655,"BROCHA MANGO PLASTICO 3"" FOY (142655)",142655.webp,"3""",3.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
142656,"BROCHA MANGO PLASTICO 4"" FOY(142656)",142656.webp,"4""",4.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
142658,"BROCHA MANGO PLASTICO 6""FOY (142658)",142658.webp,"6""",6.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
123312,"BROCHA MANGO PLASTICO 1 1/2"" SURTEK (123312)",123312.webp,"1 1/2"" 1/2",1.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
123311,"BROCHA MANGO PLASTICO 1"" SURTEK (123311)",123311.webp,"1""",1.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
123313,"BROCHA MANGO PLASTICO 2"" SURTEK (123313)",123313.webp,"2""",2.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
136935,CABLE SURTEK 2 X 12 USO RUDO (136935),136935.webp,2 X 12,12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
136936,CABLE SURTEK 3 X 12 USO RUDO (136936),136936.webp,3 X 12,12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CPS17,CAJA PLASTICA NEGRA SURTEK (CPS17),CPS17.webp,,17.0,0.9459,662,ok,Guardado con lado_destino=662px (factor=0.9459)
CPS19P,CAJA PLASTICA NEGRA SURTEK (CPS19P),CPS19P.webp,,19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C563,CARDA CIRCULAR OND. 3X 0.30MM 1/4 (C563),C563.webp,3X 0.30 0.30MM 1/4,3.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
C564,CARDA CIRCULAR OND. 4X 0.30MM 1/4 (C564),C564.webp,4X 0.30 0.30MM 1/4,4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C536,"CARDA CIRCULAR TRENZADA 6 X 0.51MM 5/8"" (C536)",C536.webp,"5/8"" 6 X 0.51 0.51MM 5/8",6.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C527,"CARDA CIRCULAR TRENZADA 6X0.5MM 5/8"" (C527)",C527.webp,"5/8"" 6X0.5 0.5MM 5/8",6.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C572,"CARDA COPA ONDULADA 1 3/4 X 0.17MM 1/4"" (C572)",C572.webp,"1/4"" 4 X 0.17 0.17MM 3/4 1/4",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C578,"CARDA COPA ONDULADA 1 3/4 X 0.30MM 1/4"" (C578)",C578.webp,"1/4"" 4 X 0.30 0.30MM 3/4 1/4",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C580,"CARDA COPA ONDULADA 2 3/4 X 0.30MM 1/4"" (C580)",C580.webp,"1/4"" 4 X 0.30 0.30MM 3/4 1/4",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C500,"CARDA COPA ONDULADA 3 X 0.35MM 5/8"" (C500)",C500.webp,"5/8"" 3 X 0.35 0.35MM 5/8",3.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
C502,"CARDA COPA ONDULADA 4"" X 0.35MM 5/8"" (C502)",C502.webp,"4"" 5/8"" 0.35MM 5/8",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C512,"CARDA COPA TRENZ. 3X 0.35MM 5/8""(C512)",C512.webp,"5/8"" 3X 0.35 0.35MM 5/8",3.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
C514,"CARDA COPA TRENZ. 4X 0.35MM 5/8""(C514)",C514.webp,"5/8"" 4X 0.35 0.35MM 5/8",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
C513,CARDA COPA TRENZ. 3X 0.35MM M14(C513),C513.webp,3X 0.35 0.35MM,3.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
C515,CARDA COPA TRENZ. 4X 0.35MM M1 (C515),C515.webp,4X 0.35 0.35MM,4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CARCOTRE3,"CARDA COPA TRENZADA 3"" X 5/8""  (123236)",CARCOTRE3.webp,"3"" 5/8"" 5/8",3.0,0.7746,542,ok,Guardado con lado_destino=542px (factor=0.7746)
CARCOTRE4,"CARDA COPA TRENZADA 4""X1 1/8"" (123239)",CARCOTRE4.webp,"4"" 1 1/8"" 1/8",4.0,0.8944,626,ok,Guardado con lado_destino=626px (factor=0.8944)
CARCOTRE5-14MM,"CARDA COPA TRENZADA 5""X 14MM   (123241)",CARCOTRE5-14MM.webp,"5"" 14MM",5.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CARCOTRE5,"CARDA COPA TRENZADA 5""X5/8""  (123240)",CARCOTRE5.webp,"5"" 5/8"" 5/8",5.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CEPALM,CEPILLO DE ALAMBRE (4X16)123260,CEPALM.webp,4X16,16.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CEPALM123261,CEPILLO DE ALAMBRE (4X16)123261,CEPALM123261.webp,4X16,16.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
137496,CHALECO SEG.NARANJA UNIT(137496),137496.webp,,137496.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
137497,CHALECO SEG.NARANJA UNIT(137497),137497.webp,,137497.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CLX30,CINTA METRICA TIPO CRUCETA 30 MTS. SURTEK (CLX30),CLX30.webp,30 MTS,30.0,0.7746,542,ok,Guardado con lado_destino=542px (factor=0.7746)
CLX50,CINTA METRICA TIPO CRUCETA 50 MTS. SURTEK (CLX50),CLX50.webp,50 MTS,50.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CLA108502,"CLAVOS P/CLAV.NEU. SURTEK 1"" (108502)",CLA108502.webp,"1""",1.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
CLA108508,"CLAVOS P/CLAV.NEU. SURTEK 2"" (108508)",CLA108508.webp,"2""",2.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
HS1,CORTACIRCULOS BIMETAL URREA (HS1),HS1.webp,,1.0,0.5774,404,ok,Guardado con lado_destino=404px (factor=0.5774)
HS1-1/16,CORTACIRCULOS BIMETAL URREA (HS1-1/16),HS1-1-16.webp,1/16,0.0625,0.1443,150,ok,Guardado con lado_destino=150px (factor=0.1443)
HS1-1/2,CORTACIRCULOS BIMETAL URREA (HS1-1/2),HS1-1-2.webp,1/2,0.5,0.4082,285,ok,Guardado con lado_destino=285px (factor=0.4082)
HS1-1/4,CORTACIRCULOS BIMETAL URREA (HS1-1/4),HS1-1-4.webp,1/4,0.25,0.2887,202,ok,Guardado con lado_destino=202px (factor=0.2887)
HS1-1/8,CORTACIRCULOS BIMETAL URREA (HS1-1/8),HS1-1-8.webp,1/8,0.125,0.2041,150,ok,Guardado con lado_destino=150px (factor=0.2041)
HS1-3/16,CORTACIRCULOS BIMETAL URREA (HS1-3/16),HS1-3-16.webp,3/16,0.1875,0.25,175,ok,Guardado con lado_destino=175px (factor=0.25)
HS1-3/8,CORTACIRCULOS BIMETAL URREA (HS1-3/8),HS1-3-8.webp,3/8,0.375,0.3536,247,ok,Guardado con lado_destino=247px (factor=0.3536)
HS2-1/2,CORTACIRCULOS BIMETAL URREA (HS2-1/2),HS2-1-2.webp,1/2,0.5,0.4082,285,ok,Guardado con lado_destino=285px (factor=0.4082)
HS2-1/4,CORTACIRCULOS BIMETAL URREA (HS2-1/4),HS2-1-4.webp,1/4,0.25,0.2887,202,ok,Guardado con lado_destino=202px (factor=0.2887)
HS2-1/8,CORTACIRCULOS BIMETAL URREA (HS2-1/8),HS2-1-8.webp,1/8,0.125,0.2041,150,ok,Guardado con lado_destino=150px (factor=0.2041)
HS3,CORTACIRCULOS BIMETAL URREA (HS3),HS3.webp,,3.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
HS7/8,CORTACIRCULOS BIMETAL URREA (HS7/8),HS7-8.webp,7/8,0.875,0.5401,378,ok,Guardado con lado_destino=378px (factor=0.5401)
CP115142,"CORTAPERNOS 24"" SURTEK (115142)",CP115142.webp,"24""",24.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
CP115144,"CORTAPERNOS 30"" SURTEK (115144)",CP115144.webp,"30""",30.0,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
115143,"CORTAPERNOS 36"" SURTEK (115143)",115143.webp,"36""",36.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
S7834HL,"DADO DE IMPACTO 6 PT 1-1/16"" SURTEK (S7834HL)",S7834HL.webp,"1/16"" 1/16",0.0625,0.5,350,ok,Guardado con lado_destino=350px (factor=0.5)
S7840HL,"DADO DE IMPACTO 6 PT 1-1/4"" SURTEK (S7840HL)",S7840HL.webp,"1/4"" 1/4",0.25,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
S7826HL,"DADO DE IMPACTO 6 PT 13/16"" SURTEK (S7826HL)",S7826HL.webp,"13/16"" 13/16",0.8125,0.9636,674,ok,Guardado con lado_destino=674px (factor=0.9636)
S7828HL,"DADO DE IMPACTO 6 PT 7/8"" SURTEK (S7828HL)",S7828HL.webp,"7/8"" 7/8",0.875,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
ESCOM12-122254,"ESCUADRA COMBINADA DE 12"" (122254)",ESCOM12-122254.webp,"12""",12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
ESCOM12,"ESCUADRA COMBINADA DE 12"" (142073)",ESCOM12.webp,"12""",12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
"ESME10""","ESCUADRA METALICA DE 10"" (122252)",ESME10.webp,"10""",10.0,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
"ESME12""","ESCUADRA METALICA DE 12""  (122253)",ESME12.webp,"12""",12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
"ESME6""","ESCUADRA METALICA DE 6"" (122250)",ESME6.webp,"6""",6.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
"ESME8""","ESCUADRA METALICA DE 8"" (122251)",ESME8.webp,"8""",8.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
ESME24-122281,"ESCUADRA METALICA DE 16"" X 24"" (122281)",ESME24-122281.webp,"16"" 24""",24.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
ESME24,"ESCUADRA METALICA DE 16"" X 24"" (142072)",ESME24.webp,"16"" 24""",24.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
ESME8X12,"ESCUADRA METALICA DE 8"" X 12""(142071)",ESME8X12.webp,"8"" 12""",12.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
ESC36,"ESLINGA OJO 3"" X 6M SURTEK (ESC36)",ESC36.webp,"3"" 6M",6.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
ESC44,"ESLINGA OJO 4"" X 4M SURTEK (ESC44)",ESC44.webp,"4"" 4M",4.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
EP243,"ESLINGA OJO 4"" X 3M URREA (EP243)",EP243.webp,"4"" 3M",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
EP242,"ESLINGA OJO 4""X 2M URREA (EP242)",EP242.webp,"4"" 2M",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
EP244,"ESLINGA OJO 4""X 4M URREA (EP244)",EP244.webp,"4"" 4M",4.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
123032,"ESPATULA FLEXIBLE MGO. BIMET. 2"" SURTEK (123032)",123032.webp,"2""",2.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
123033,"ESPATULA FLEXIBLE MGO. BIMET. 3"" SURTEK (123033)",123033.webp,"3""",3.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
B122080,FLEXOMETRO ANTI-IMPACTO 3MTS SURTEK (B122080),B122080.webp,3MTS,3.0,0.7746,542,ok,Guardado con lado_destino=542px (factor=0.7746)
B122086,FLEXOMETRO ANTI-IMPACTO 5 MTS SURTEK (B122086),B122086.webp,5 MTS,5.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
GBS12,GATO HIDRAULICO BOTELLA 12 T (GBS12),GBS12.webp,,12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
GBS2,GATO HIDRAULICO BOTELLA 2 T (GBS2),GBS2.webp,,2.0,0.4082,285,ok,Guardado con lado_destino=285px (factor=0.4082)
GAVA2,GAVETA PLASTICA AMARILLA SURTEK (GAVA2),GAVA2.webp,,2.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
GAVA3,GAVETA PLASTICA AMARILLA SURTEK (GAVA3),GAVA3.webp,,3.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
137321,GOGLE PARA SOLDAR SURTEK (137321),137321.webp,,137321.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
137334,GOGLE PARA SOLDAR SURTEK (137334),137334.webp,,137334.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
114354,"GRAPAS ENGRA. MANUAL 7/16"" X 1/2"" SURTEK (114354)",114354.webp,"7/16"" 1/2"" 7/16 1/2",0.5,0.9428,659,ok,Guardado con lado_destino=659px (factor=0.9428)
114355,"GRAPAS ENGRA. MANUAL 7/16"" X 9/16"" SURTEK (114355)",114355.webp,"7/16"" 9/16"" 7/16 9/16",0.5625,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
GC3,"GUARDACABO P/CABLE DE ACERO 1/4"" SURTEK (GC3)",GC3.webp,"1/4"" 1/4",0.25,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
GC5,"GUARDACABO P/CABLE DE ACERO 3/8"" SURTEK (GC5)",GC5.webp,"3/8"" 3/8",0.375,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
SSK15,HOJAS P/SIERRA CALADOR BCO. 5 PZA.(SSK15),SSK15.webp,,15.0,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
SSK18,HOJAS P/SIERRA CALADOR BCO. 5 PZA.(SSK18),SSK18.webp,,18.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
SH15,"JGO.SUJETADOR HULE 15"" (SH15)",SH15.webp,"15""",15.0,0.8452,591,ok,Guardado con lado_destino=591px (factor=0.8452)
SH21,"JGO.SUJETADOR HULE 21"" (SH21)",SH21.webp,"21""",21.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
120362,"LIMA MUSA REDONDA 10"" SURTEK (120362)",120362.webp,"10""",10.0,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
LIMA120363,"LIMA MUSA REDONDA 12"" SURTEK (120363)",LIMA120363.webp,"12""",12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
120360,"LIMA MUSA REDONDA 6"" SURTEK (120360)",120360.webp,"6""",6.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
120361,"LIMA MUSA REDONDA 8"" SURTEK (120361)",120361.webp,"8""",8.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
120335,"LIMA PLANA BASTARDA 14"" (120335)",120335.webp,"14""",14.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
120331,"LIMA PLANA BASTARDA 6"" (120331)",120331.webp,"6""",6.0,0.6547,458,ok,Guardado con lado_destino=458px (factor=0.6547)
LI-120332,"LIMA PLANA BASTARDA 8"" (120332)",LI-120332.webp,"8""",8.0,0.7559,529,ok,Guardado con lado_destino=529px (factor=0.7559)
123504,"MACHUELO 3/16"" X 24NS SURTEK (123504)",123504.webp,"3/16"" 3/16",0.1875,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
123505,"MACHUELO 3/16"" X 32NS SURTEK (123505)",123505.webp,"3/16"" 3/16",0.1875,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
123502,"MACHUELO 5/32"" X 32NS SURTEK (123502)",123502.webp,"5/32"" 5/32",0.15625,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
123512,MACHUELO 3/8 -16NC SURTEK (123512),123512.webp,3/8,0.375,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
123510,MACHUELO 5/16 -18NC SURTEK (123510),123510.webp,5/16,0.3125,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
MAR2LB141890,MARRO C/MANGO 2 LB FOY (141890),MAR2LB141890.webp,,141890.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
MAR3LB141891,MARRO C/MANGO 3 LB FOY (141891),MAR3LB141891.webp,,141891.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
MAR4LB141892,MARRO C/MANGO 4 LB FOY (141892),MAR4LB141892.webp,,141892.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
MARR2,MARRO OCTAGONAL 2 LB SURTEK (MARR2),MARR2.webp,,2.0,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
MARR3,MARRO OCTAGONAL 3 LB SURTEK (MARR3),MARR3.webp,,3.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
MARTB141832,MARTILLO DE BOLA 16 OZ FOY (141832),MARTB141832.webp,,141832.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
MARTB141833,MARTILLO DE BOLA 24 OZ FOY (141833),MARTB141833.webp,,141833.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
MARTB141834,MARTILLO DE BOLA 32 OZ FOY (141834),MARTB141834.webp,,141834.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
137827,MENSULA DE ACERO 10 X 16 BLANCO SURTEK (137827),137827.webp,10 X 16,16.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
137795,MENSULA DE ACERO 12X14 BLANCO SURTEK(137795),137795.webp,12X14,14.0,0.9354,654,ok,Guardado con lado_destino=654px (factor=0.9354)
137791,MENSULA DE ACERO 5X6 BLANCO SURTEK (137791),137791.webp,5X6,6.0,0.6124,428,ok,Guardado con lado_destino=428px (factor=0.6124)
137826,MENSULA DE ACERO 8 X 12 BLANCO SURTEK (137826),137826.webp,8 X 12,12.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
137793,MENSULA DE ACERO 8X10 BLANCO SURTEK (137793),137793.webp,8X10,10.0,0.7906,553,ok,Guardado con lado_destino=553px (factor=0.7906)
137821,MENSULA DE ACERO 10 X 16 GRIS SURTEK (137821),137821.webp,10 X 16,16.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
137820,MENSULA DE ACERO 8 X 12 GRIS SURTEK (137820),137820.webp,8 X 12,12.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
137824,MENSULA DE ACERO 10 X 16 NEGRA SURTEK (137824),137824.webp,10 X 16,16.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
137798,MENSULA DE ACERO 6 X 8 NEGRA SURTEK (137798),137798.webp,6 X 8,8.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
137799,MENSULA DE ACERO 8 X 10 NEGRA SURTEK (137799),137799.webp,8 X 10,10.0,0.7906,553,ok,Guardado con lado_destino=553px (factor=0.7906)
137823,MENSULA DE ACERO 8 X 12 NEGRA SURTEK (137823),137823.webp,8 X 12,12.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
CA218,"MT.CABLE DE ACERO 7 X 19 1/4"" (CA218)",CA218.webp,"19 1/4"" 7 X 19 1/4",19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CA214,"MT.CABLE DE ACERO 7 X 19 1/8"" (CA214)",CA214.webp,"19 1/8"" 7 X 19 1/8",19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CA216,"MT.CABLE DE ACERO 7 X 19 3/16"" (CA216)",CA216.webp,"19 3/16"" 7 X 19 3/16",19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CAP218,"MT.CABLE DE ACERO PVC 7X19 1/4"" (CAP218)",CAP218.webp,"19 1/4"" 7X19 1/4",19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CAP214,"MT.CABLE DE ACERO PVC 7X19 1/8"" (CAP214)",CAP214.webp,"19 1/8"" 7X19 1/8",19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CAP216,"MT.CABLE DE ACERO PVC 7X19 3/16"" (CAP216)",CAP216.webp,"19 3/16"" 7X19 3/16",19.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
CUEP6,"MT.CABLE PLASTICO POLIETILENO 1/4""(CUEP6)",CUEP6.webp,"1/4"" 1/4",0.25,0.8165,571,ok,Guardado con lado_destino=571px (factor=0.8165)
CABPLAS10,"MT.CABLE PLASTICO POLIETILENO 3/8""(138203)",CABPLAS10.webp,"3/8"" 3/8",0.375,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
150851,"MT.CADENA GALV. 1/4"" SURTEK (150851)",150851.webp,"1/4"" 1/4",0.25,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
150847,"MT.CADENA GALV. 1/8"" SURTEK  (150847)",150847.webp,"1/8"" 1/8",0.125,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
150850,"MT.CADENA GALV. 3/16"" SURTEK (150850)",150850.webp,"3/16"" 3/16",0.1875,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
122101,"NIVEL DE ALUM. 12"" (122101)",122101.webp,"12""",12.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
NIV122102,"NIVEL DE ALUM. 14"" (122102)",NIV122102.webp,"14""",14.0,0.7638,534,ok,Guardado con lado_destino=534px (factor=0.7638)
NIV122104,"NIVEL DE ALUM. 24"" (122104)",NIV122104.webp,"24""",24.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PER3,"PERRO HIERRO MALEABLE 1/4"" (PER3) SURTEK",PER3.webp,"1/4"" 1/4",0.25,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PER1,"PERRO HIERRO MALEABLE 1/8"" (PER1) SURTEK",PER1.webp,"1/8"" 1/8",0.125,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
PER2,"PERRO HIERRO MALEABLE 3/16"" (PER2) SURTEK",PER2.webp,"3/16"" 3/16",0.1875,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
PM10112,"PIJA MULT. 10X1-1/2"" SURTEK(PM10112) 100PZ.",PM10112.webp,"1/2"" 10X1 1/2",10.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PM10212,"PIJA MULT. 10X2-1/2"" SURTEK(PM10212) 100PZ.",PM10212.webp,"1/2"" 10X2 1/2",10.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PM102,PIJA MULT. 10X2 SURTEK (PM102) 100 PZA.,PM102.webp,10X2,10.0,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
PM124,PIJA MULT. 12X4 SURTEK (PM124) 100PZA.,PM124.webp,12X4,12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PM103,PIJA MULT. 10X3 SURTEK (PM103) 100 PZ.,PM103.webp,10X3,10.0,0.9129,639,ok,Guardado con lado_destino=639px (factor=0.9129)
PM122,PIJA MULT. 12X2 SURTEK (PM122) 100 PZ.,PM122.webp,12X2,12.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PM61,PIJA MULT. 6X1 SURTEK (PM61)100PZ.,PM61.webp,6X1,6.0,0.7071,494,ok,Guardado con lado_destino=494px (factor=0.7071)
PIN-977,"PINZA ELECTRICISTA 7"" SURTEK (977)",PIN-977.webp,"7""",7.0,0.9354,654,ok,Guardado con lado_destino=654px (factor=0.9354)
142038,"PINZA ELECTRICISTA 8"" SURTEK (142038)",142038.webp,"8""",8.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PIS108002,PISTOLA BAJA PRESION SURTEK (108002),PIS108002.webp,,108002.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
PIS108005,PISTOLA BAJA PRESION SURTEK (108005),PIS108005.webp,,108005.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PPB1,PISTOLA BAJA PRESION SURTEK (PPB1),PPB1.webp,,1.0,0.003,150,ok,Guardado con lado_destino=150px (factor=0.003)
PPB2,PISTOLA BAJA PRESION SURTEK (PPB2),PPB2.webp,,2.0,0.0043,150,ok,Guardado con lado_destino=150px (factor=0.0043)
108006,PISTOLA DE GRAV. PLAST. SURTEK (108006),108006.webp,,108006.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
PPG1,PISTOLA DE GRAV. PLAST. SURTEK (PPG1),PPG1.webp,,1.0,0.003,150,ok,Guardado con lado_destino=150px (factor=0.003)
PPG2,PISTOLA DE GRAV. PLAST. SURTEK (PPG2),PPG2.webp,,2.0,0.0043,150,ok,Guardado con lado_destino=150px (factor=0.0043)
118003,PORTA ELECTRODO 300 AMP SURTEK (118003)(PEL3S),118003.webp,,118003.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
118002,PORTA ELECTRODO 500 AMP SURTEK (118002)(PEL5S),118002.webp,,118002.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
ESQ25,POSICIONADOR MAGNETICO 12 KGS. (ESQ25),ESQ25.webp,,25.0,0.0142,150,ok,Guardado con lado_destino=150px (factor=0.0142)
PM22.70KGS,POSICIONADOR MAGNETICO 22.70 KGS.(123281),PM22-70KGS.webp,,123281.0,1.0,699,ok,Guardado con lado_destino=699px (factor=1.0)
PM34KG123282,POSICIONADOR MAGNETICO 34 KGS.(123282),PM34KG123282.webp,,123282.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
ESQ75,POSICIONADOR MAGNETICO 34 KGS (ESQ75),ESQ75.webp,,75.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
ESQ100,POSICIONADOR MAGNETICO 45 KGS (ESQ100),ESQ100.webp,,100.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
"PRE1""107051","PRENSA TIPO ""C"" DE 1"" (107051)",PRE1-107051.webp,"1""",1.0,0.3536,247,ok,Guardado con lado_destino=247px (factor=0.3536)
"PRE3""107053","PRENSA TIPO ""C"" DE 3""  (107053)",PRE3-107053.webp,"3""",3.0,0.6124,428,ok,Guardado con lado_destino=428px (factor=0.6124)
"PRE5""107053","PRENSA TIPO ""C"" DE 5""  (107055)",PRE5-107053.webp,"5""",5.0,0.7906,553,ok,Guardado con lado_destino=553px (factor=0.7906)
"PRE6""107056","PRENSA TIPO ""C"" DE 6"" (107056)",PRE6-107056.webp,"6""",6.0,0.866,606,ok,Guardado con lado_destino=606px (factor=0.866)
"PRE8""107058","PRENSA TIPO ""C"" DE 8""  (107058)",PRE8-107058.webp,"8""",8.0,1.0,700,ok,Guardado con lado_destino=700px (factor=1.0)
REMA113400,"REMACHE POP 113400 (1/8"" X 1/8"")",REMA113400.webp,"1/8"" 1/8",0.125,0.0625,150,ok,Guardado con lado_destino=150px (factor=0.0625)
